EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends,Loose Ball Fouls,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,Transition Take Fouls Drawn,3SecondViolations,Transition Take Fouls,HeaveMakes,Defensive 3 Seconds Violations,OffensiveGoaltends
1626220-1627827-1629661-1630549-203915,1610612751,"Royce O'Neale, Dorian Finney-Smith, Cameron Johnson, Day'Ron Sharpe, Spencer Dinwiddie","O'Neale, Finney-Smith, Johnson, Sharpe, Dinwiddie",1626220-1627827-1629661-1630549-203915,BKN,67.0,1,1.0,-3.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,64.4776119402985,,31.0,18.0,31.0,18.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4048,,0.4048,,,,,18.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1628969-1629651-1629661-203552,1610612751,"Royce O'Neale, Mikal Bridges, Nic Claxton, Cameron Johnson, Seth Curry","O'Neale, Bridges, Claxton, Johnson, Curry",1626220-1628969-1629651-1629661-203552,BKN,54.0,1,1.0,-5.0,3.0,3.0,,3.0,,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,1.0,,160.0,,12.666666666666666,5.333333333333333,12.666666666666666,5.333333333333333,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.57415,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1628969-1629661-1630549-203925,1610612751,"Royce O'Neale, Mikal Bridges, Cameron Johnson, Day'Ron Sharpe, Joe Harris","O'Neale, Bridges, Johnson, Sharpe, Harris",1626220-1628969-1629661-1630549-203925,BKN,54.0,1,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,53.33333333333333,,38.0,16.0,38.0,16.0,0.5,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.573025,,,,,,,2.1,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969-1629651-1630549-203552-203925,1610612751,"Mikal Bridges, Nic Claxton, Day'Ron Sharpe, Seth Curry, Joe Harris","Bridges, Claxton, Sharpe, Curry, Harris",1628969-1629651-1630549-203552-203925,BKN,50.0,1,1.0,-1.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,86.39999999999999,1.0,28.0,11.0,28.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4936,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1628969-203552-203915-203925,1610612751,"Royce O'Neale, Mikal Bridges, Seth Curry, Spencer Dinwiddie, Joe Harris","O'Neale, Bridges, Curry, Dinwiddie, Harris",1626220-1628969-203552-203915-203925,BKN,40.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,72.0,,20.0,20.0,20.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.4341,,0.4341,,,,,3.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969-1629651-1629661-203915-203925,1610612751,"Mikal Bridges, Nic Claxton, Cameron Johnson, Spencer Dinwiddie, Joe Harris","Bridges, Claxton, Johnson, Dinwiddie, Harris",1628969-1629651-1629661-203915-203925,BKN,17.0,1,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1628969-1629139-1630549-1630561,1610612751,"Royce O'Neale, Mikal Bridges, Yuta Watanabe, Day'Ron Sharpe, David Duke Jr.","O'Neale, Bridges, Watanabe, Sharpe, Duke Jr.",1626220-1628969-1629139-1630549-1630561,BKN,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1628969-1629661-1630560-203915,1610612751,"Royce O'Neale, Mikal Bridges, Cameron Johnson, Cam Thomas, Spencer Dinwiddie","O'Neale, Bridges, Johnson, Thomas, Dinwiddie",1626220-1628969-1629661-1630560-203915,BKN,13.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1627827-1628969-1629651-203915,1610612751,"Royce O'Neale, Dorian Finney-Smith, Mikal Bridges, Nic Claxton, Spencer Dinwiddie","O'Neale, Finney-Smith, Bridges, Claxton, Dinwiddie",1626220-1627827-1628969-1629651-203915,BKN,8.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220-1627827-1628969-1629661-201988,1610612751,"Royce O'Neale, Dorian Finney-Smith, Mikal Bridges, Cameron Johnson, Patty Mills","O'Neale, Finney-Smith, Bridges, Johnson, Mills",1626220-1627827-1628969-1629661-201988,BKN,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627759-1628369-1628401-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart","Brown, Tatum, White, Horford, Smart",1627759-1628369-1628401-201143-203935,BOS,14536.0,18,242.0,27.0,479.0,472.0,56.0,25.0,52.0,951.0,85.0,121.0,9.0,15.0,7.0,11.0,35.0,88.0,16.0,31.0,26.0,56.0,1.0,3.0,42.0,142.0,10.0,3.0,15.0,136.0,240.0,68.0,198.0,76.0,552.0,525.0,18.0,31.0,4.0,13.0,12.0,60.0,12.0,23.0,4.0,19.0,23.0,59.0,114.0,158.0,186.0,18.0,22.0,142.0,42.0,27.0,1.0,57.0,62.0,119.0,36.0,26.0,41.0,9.0,7.0,300.0,31.0,26.0,77.0,98.0,4.0,179.0,58.0,237.0,11.0,31.0,17.0,14.0,34.0,3.0,21.0,24.0,7.0,13.0,1.0,58.0,8.0,9.0,34.0,80.0,1.0,6.0,90.0,4.0,6.0,8.0,89.0,7.0,36.0,7.0,31.0,11.0,18.0,35.0,22.0,492.0,56.0,54.0,1.0,5.0,0.41911764705882354,0.456,0.9117647058823529,0.3434343434343434,0.3076923076923077,0.21052631578947367,0.3434343434343434,0.5666666666666667,0.5806451612903226,0.5217391304347826,0.54337899543379,0.5454545454545454,0.42857142857142855,0.5777310924369747,0.6,0.5272727272727272,0.4520547945205479,0.005050505050505051,0.1125,0.08264462809917356,0.19318181818181818,0.007042253521126761,0.5862068965517241,0.8,0.6853146853146853,0.25,0.7264150943396226,0.23846153846153847,0.7028112449799196,0.24358974358974358,0.3055555555555556,0.2830188679245283,,0.24,0.23333333333333334,0.65,0.7536231884057971,0.5882352941176471,0.7317073170731707,0.7083333333333334,0.05339805825242718,94.21023665382498,0.6285714285714286,14.448851774530272,16.133474576271187,13.881002087682672,15.360169491525424,0.2762557077625571,0.7024793388429752,0.7657657657657657,0.4823529411764706,0.2009132420091324,0.3977272727272727,0.49295774647887325,0.2571428571428571,0.07077625570776255,0.5161290322580645,0.5161290322580645,0.4375,0.1278538812785388,0.4642857142857143,0.4642857142857143,1.0,0.3242009132420091,0.29577464788732394,0.2978723404255319,0.8571428571428571,0.3409090909090909,0.6,0.1111111111111111,0.06818181818181818,0.3333333333333333,1.0,0.22727272727272727,0.2619047619047619,0.6363636363636364,0.35714285714285715,0.2,0.728310502283105,0.29577464788732394,0.5338772831050228,0.4979541666666667,0.5005321428571429,0.08102345415778252,0.13382899628252787,0.10869565217391304,0.1068840579710145,6.105416666666667,25.463636363636365,0.11691022964509394,1.0,4.0,3.0,0.09523809523809523,0.25,4.0,4.0,,3.0,0.3,1.0,,2.0,1.0,12.0,1.0,2.0,0.125,0.01,,2.0,,,,,,,,,
1627759-1627763-1628369-201143-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Al Horford, Marcus Smart","Brown, Brogdon, Tatum, Horford, Smart",1627759-1627763-1628369-201143-203935,BOS,5201.0,13,87.0,57.0,174.0,168.0,77.0,41.0,14.0,342.0,28.0,36.0,5.0,7.0,14.0,16.0,13.0,26.0,4.0,9.0,7.0,13.0,,,18.0,57.0,4.0,5.0,23.0,45.0,71.0,25.0,70.0,47.0,212.0,155.0,7.0,9.0,2.0,4.0,1.0,21.0,22.0,28.0,10.0,29.0,27.0,101.0,52.0,38.0,57.0,18.0,6.0,57.0,18.0,7.0,1.0,26.0,19.0,45.0,12.0,7.0,20.0,4.0,2.0,109.0,9.0,6.0,35.0,36.0,1.0,72.0,16.0,88.0,2.0,8.0,6.0,2.0,15.0,,12.0,9.0,2.0,3.0,,24.0,2.0,13.0,11.0,26.0,1.0,2.0,38.0,,1.0,3.0,57.0,4.0,21.0,7.0,16.0,9.0,5.0,17.0,13.0,191.0,101.0,77.0,3.0,7.0,0.5777777777777777,0.6190476190476191,0.76,0.35714285714285715,0.5,0.3448275862068966,0.35714285714285715,0.6338028169014085,0.7777777777777778,0.7857142857142857,0.5851063829787234,0.7692307692307693,0.6491228070175439,0.6385542168674698,0.75,0.7013888888888888,0.49645390070921985,0.014285714285714285,0.09859154929577464,0.027777777777777776,0.23076923076923078,,0.625,1.0,0.7659574468085106,0.23076923076923078,0.8536585365853658,0.21951219512195122,0.8068181818181818,0.22388059701492538,0.125,0.15384615384615385,0.6,0.22857142857142856,0.16666666666666666,0.75,0.6842105263157895,0.9166666666666666,0.8333333333333334,0.9090909090909091,0.03389830508474576,94.68948279177081,0.7647058823529411,13.994252873563218,16.464285714285715,13.586206896551724,15.81547619047619,0.2553191489361702,0.7777777777777778,0.8,0.7142857142857143,0.18439716312056736,0.5,0.65,0.3076923076923077,0.06382978723404255,0.4444444444444444,0.4444444444444444,0.5,0.09219858156028368,0.5384615384615384,0.5833333333333334,1.0,0.40425531914893614,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.5384615384615384,0.7142857142857143,0.4,,,,0.3076923076923077,0.2807017543859649,0.875,0.40350877192982454,0.21739130434782608,0.75177304964539,0.3157894736842105,0.5086292857142857,0.5442166666666667,0.4802771929824562,0.13836477987421383,0.23863636363636365,0.09905660377358491,0.47641509433962265,6.44225352112676,26.275714285714287,0.4425287356321839,5.0,6.0,3.0,0.10526315789473684,0.8333333333333334,1.0,,,2.0,0.5,1.0,,,,,1.0,1.0,0.25,0.014084507042253521,,2.0,1.0,1.0,0.07692307692307693,,,,,,
1627759-1628369-1629057-201143-203935,1610612738,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart","Brown, Tatum, Williams III, Horford, Smart",1627759-1628369-1629057-201143-203935,BOS,3788.0,10,63.0,2.0,124.0,125.0,15.0,24.0,15.0,249.0,29.0,42.0,6.0,8.0,1.0,3.0,13.0,28.0,2.0,9.0,5.0,9.0,1.0,1.0,9.0,27.0,,2.0,3.0,44.0,79.0,14.0,36.0,16.0,146.0,144.0,9.0,11.0,1.0,1.0,5.0,26.0,3.0,6.0,3.0,4.0,2.0,17.0,36.0,52.0,24.0,18.0,8.0,27.0,9.0,5.0,,18.0,8.0,26.0,4.0,4.0,15.0,3.0,,60.0,6.0,10.0,17.0,27.0,,44.0,16.0,60.0,1.0,11.0,7.0,4.0,11.0,,5.0,6.0,3.0,6.0,1.0,17.0,1.0,6.0,7.0,18.0,1.0,1.0,24.0,,2.0,3.0,19.0,2.0,9.0,2.0,10.0,4.0,6.0,12.0,6.0,120.0,17.0,15.0,3.0,1.0,0.4090909090909091,0.45,0.5714285714285714,0.3888888888888889,1.0,0.75,0.3888888888888889,0.5569620253164557,0.8181818181818182,0.5,0.5652173913043478,0.875,0.75,0.5887096774193549,0.9285714285714286,0.7727272727272727,0.3130434782608696,,0.06329113924050633,0.09523809523809523,0.03571428571428571,,0.6470588235294118,,0.7941176470588235,0.2857142857142857,0.8095238095238095,0.2857142857142857,0.8,0.2857142857142857,0.38461538461538464,0.3333333333333333,,0.23529411764705882,0.5,0.6666666666666666,0.7916666666666666,1.0,0.8,0.8333333333333334,0.0196078431372549,94.65681098204857,0.5,15.120967741935484,15.304,14.451612903225806,14.92,0.3652173913043478,0.6904761904761905,0.7631578947368421,0.5172413793103449,0.24347826086956523,0.4642857142857143,0.48148148148148145,0.23076923076923078,0.0782608695652174,0.2222222222222222,0.2222222222222222,,0.0782608695652174,0.5555555555555556,0.5555555555555556,0.8,0.23478260869565218,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.75,0.3333333333333333,0.08333333333333333,1.0,1.0,,0.3,0.3333333333333333,0.3,0.6666666666666666,0.6782608695652174,0.3333333333333333,0.5385708695652174,0.4818625,0.54172,0.07377049180327869,0.10465116279069768,0.1780821917808219,0.11643835616438356,6.0886075949367084,25.933333333333334,0.12096774193548387,1.0,1.0,,0.1,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
1627759-1627763-1628369-1628401-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Al Horford","Brown, Brogdon, Tatum, White, Horford",1627759-1627763-1628369-1628401-201143,BOS,1963.0,11,33.0,-3.0,64.0,64.0,9.0,14.0,10.0,128.0,10.0,18.0,3.0,4.0,,,8.0,18.0,,5.0,2.0,7.0,,,6.0,17.0,1.0,1.0,1.0,18.0,41.0,8.0,24.0,7.0,67.0,70.0,6.0,10.0,,1.0,,12.0,2.0,6.0,2.0,2.0,2.0,12.0,16.0,20.0,21.0,3.0,6.0,17.0,6.0,7.0,,8.0,7.0,15.0,5.0,2.0,4.0,4.0,,37.0,2.0,8.0,7.0,20.0,3.0,30.0,10.0,40.0,2.0,3.0,3.0,,4.0,,1.0,1.0,,3.0,,5.0,,1.0,4.0,9.0,,,12.0,,1.0,1.0,9.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,4.0,55.0,12.0,9.0,2.0,1.0,0.4444444444444444,0.5333333333333333,0.875,0.3333333333333333,,1.0,0.3333333333333333,0.43902439024390244,0.6,0.3333333333333333,0.46153846153846156,0.5454545454545454,0.625,0.4855072463768116,0.5454545454545454,0.6666666666666666,0.36923076923076925,,0.17073170731707318,0.16666666666666666,0.2222222222222222,,0.8,1.0,0.7407407407407407,0.34782608695652173,0.6363636363636364,0.125,0.7105263157894737,0.2564102564102564,0.25,0.6,,0.09090909090909091,0.2,0.6923076923076923,0.8,0.75,0.5714285714285714,0.75,0.0625,93.89709628120224,0.8,15.34375,15.328125,14.71875,14.703125,0.27692307692307694,0.5555555555555556,0.6666666666666666,0.4,0.27692307692307694,0.4444444444444444,0.5714285714285714,0.5,0.07692307692307693,,,,0.1076923076923077,0.2857142857142857,0.2857142857142857,1.0,0.26153846153846155,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.36363636363636365,0.75,0.3333333333333333,,,,0.09090909090909091,,,0.125,1.0,0.6461538461538462,0.35294117647058826,0.5382199999999999,0.45085,0.41570625,0.058823529411764705,0.09090909090909091,0.1791044776119403,0.1791044776119403,5.529268292682927,25.191666666666666,0.140625,1.0,1.0,1.0,0.125,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1627759-1628369-1628401-1629057-203935,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Robert Williams III, Marcus Smart","Brown, Tatum, White, Williams III, Smart",1627759-1628369-1628401-1629057-203935,BOS,1519.0,9,25.0,-4.0,47.0,49.0,13.0,7.0,7.0,96.0,9.0,11.0,3.0,3.0,4.0,5.0,6.0,10.0,,2.0,1.0,4.0,,,5.0,17.0,2.0,2.0,7.0,15.0,23.0,6.0,21.0,10.0,58.0,62.0,4.0,5.0,1.0,2.0,2.0,13.0,5.0,7.0,2.0,8.0,3.0,19.0,16.0,14.0,15.0,3.0,4.0,17.0,5.0,1.0,,8.0,5.0,13.0,4.0,1.0,5.0,3.0,,31.0,4.0,5.0,7.0,11.0,,18.0,9.0,27.0,1.0,4.0,1.0,3.0,5.0,,2.0,2.0,,3.0,,7.0,,,7.0,15.0,,1.0,11.0,,1.0,,15.0,3.0,8.0,1.0,2.0,2.0,,2.0,2.0,45.0,19.0,13.0,1.0,1.0,0.5333333333333333,0.6153846153846154,0.8333333333333334,0.2857142857142857,0.5,0.25,0.2857142857142857,0.6521739130434783,0.8,0.7142857142857143,0.5454545454545454,0.7857142857142857,0.5333333333333333,0.58,0.8125,0.5588235294117647,0.4772727272727273,,0.043478260869565216,0.09090909090909091,,,0.7142857142857143,,0.4782608695652174,0.625,0.7777777777777778,0.2857142857142857,0.5625,0.4090909090909091,0.5,0.75,0.5,0.2727272727272727,0.3333333333333333,0.4166666666666667,0.25,0.7142857142857143,0.6666666666666666,1.0,0.047619047619047616,91.00724160631995,1.0,15.72340425531915,15.918367346938776,14.97872340425532,14.591836734693878,0.25,0.8181818181818182,0.9,0.5555555555555556,0.22727272727272727,0.6,0.6,0.5,0.045454545454545456,,,,0.09090909090909091,0.25,0.25,1.0,0.38636363636363635,0.29411764705882354,0.29411764705882354,0.8,0.42857142857142855,1.0,0.3333333333333333,,,,0.2857142857142857,0.3333333333333333,0.8,0.4666666666666667,0.2857142857142857,0.7272727272727273,0.29411764705882354,0.5263318181818182,0.43587999999999993,0.5605766666666666,0.16326530612244897,0.2857142857142857,0.22413793103448276,0.3275862068965517,5.378260869565217,25.985714285714288,0.2765957446808511,,1.0,1.0,0.06666666666666667,,,,,1.0,0.5,1.0,,,,2.0,,,,,,,,,,,,,,,
